,Place_Id,Place_Name,Description,Category,City,Price,Rating,Coordinate,Lat,Long,Tags,Clean_Description
149,150,Wisata Kraton Jogja,"Kraton Jogja adalah sebuah komplek kerajaan yang berada tepat berdiri di tengah kota Yogyakarta. Kraton yang didirikan seiring perjanjian giyanti pada tahun 1755 yang memecah Kerajaan Mataram Islam menjadi Kerajaan Ngayogyakarta Surakarta ini menyimpan keindahan arsitektur jawa yang tidak diragukan lagi, dan merupakan salah komplek istana terbaik di tanah jawa. Keindahan Kraton Jogja ini tidak terlepas dari pendirinya, yaitu Sri Sultan Hamengkubuwono I yang merupakan arsitek dari kerajaannya ini. Apabila anda sedang wisata ke Kraton Jogja maka apabila anda dari Jalan Malioboro pertama anda akan disambut oleh Gapura Pangurakan yang berasitrektur jawa kental yang bersebelahan dengan bangunan-bangunan Hindia Belanda. Setelah memasukinya anda akan memasuki Alun-alun Utara yang memiliki area yang cukup luas. Di sekelilingnya terdapat Joglo-joglo tertutup yang disebut Gedhong dan terbuka yang dinamakan Tratag. Di area ini terdapat beberapa pilihan kuliner yang sangat pas anda kunjungi sebelum anda memasuki kompleks Kraton Yogyakarta, sehingga anda tidak merasa kelaparan.",Budaya,Yogyakarta,7000,4.7,"{'lat': -7.806753499999999, 'lng': 110.3636659}",-780.675,1.103.637,"['kraton', 'raja', 'jogja']",kraton jogja buah komplek raja tepat diri tengah kota yogyakarta kraton diri iring janji giyanti tahun 1755 pecah raja mataram islam jadi raja ngayogyakarta surakarta simpan indah arsitektur jawa ragu rupa salah komplek istana baik tanah jawa indah kraton jogja lepas diri sri sultan hamengkubuwono i rupa arsitek raja apabila sedang wisata kraton jogja apabila jalan malioboro pertama sambut gapura pangurakan berasitrektur jawa kental bahan bangunanbangunan hindia belanda masuk pasuk alunalun utara milik area cukup luas keliling joglojoglo tutup sebut gedhong buka nama tratag area beberapa pilih kuliner sangat pas kunjung pasuk kompleks kraton yogyakarta rasa lapar
150,151,Desa Wisata Kelor,"Desa wisata Kelor merupakan salah satu desa yang ada di kabupaten Sleman yang saat ini sedang dikembangkan menjadi desa wisata. Desa wisata Kelor ini menawarkan suasana pedesaan yang penduduknya bermata pencaharian sebagai petani, peternak, dan budidaya jamur. Banyak tanaman hijau yang membentang luas dengan pemandangan alam yang asri. Desa wisata Kelor ini memiliki masyarakat yang ramah dan memiliki lingkungan desa yang sangat nyaman. Desa Kelor ini juga memiliki sungai, dan air di sungai tersebut masih jernih dan indah.",Taman Hiburan,Yogyakarta,0,4.4,"{'lat': -7.641025800000001, 'lng': 110.3622794}",-764.103,1.103.623,"['kelor', 'desa', 'sungai']",desa wisata kelor rupa salah satu desa kabupaten sleman sedang kembang jadi desa wisata desa wisata kelor tawar suasana desa duduk mata cahari bagai tani ternak budidaya jamur banyak tanam hijau bentang luas pandang alam asri desa wisata kelor milik masyarakat ramah milik lingkung desa sangat nyaman desa kelor milik sungai air sungai sebut jernih indah
151,152,Pantai Patihan,"Pantai ini terletak di daerah Srigading, Sanden dan cukup dekat dengan Pantai Goa Cemara. Tempatnya juga asyik banget buat foto-foto, nggak beda jauh dengan Pandasari.",Bahari,Yogyakarta,5000,4.1,"{'lat': -7.997777999999999, 'lng': 110.2449113}",-799.778,1.102.449,"['pandasari', 'srigading', 'fotofoto']",pantai letak daerah srigading sanden cukup dekat pantai goa cemara tempat asyik banget buat fotofoto beda jauh pandasari
152,153,Pantai Kukup,"Pantai Kukup adalah salah satu pantai yang memiliki hamparan pasir putih yang terkenal di Kabupaten Gunung Kidul, Yogyakarta. Selain memiliki pemandangan pantai yang cantik, pantai ini juga memberikan keunikan tersendiri. Di pantai ini terdapat pulau Karang yang menjadi daya tarik utama bagi para wisatawan lokal atau mancanegara. Karena di pulau Karang ini para wisatawan dapat menikmati keindahan pantai yang sangat menawan. Pantai cantik ini berada di sebelah timurnya Pantai Baron, kurang lebih berjarak sekitar 1 km. Tepatnya berada di Desa Kemadang, Kecamatan Tanjungsari, Kabupaten Gunung Kidul, Yogyakarta. Pantai Kukup ini masih dalam satu barisan dengan Pantai Baron, Pantai Krakal, Pantai Sundak, Pantai Sepanjang dan pantai-pantai lainnya. Jarak dari Kota Jogja ke pantai ini sekitar 40 km sedangkan jarak dari Kota Wonosari sekitar 25 km.",Bahari,Yogyakarta,10000,4.0,"{'lat': -8.133876299999999, 'lng': 110.5548349}",-813.388,1.105.548,"['pantai', 'kukup', 'jarak']",pantai kukup salah satu pantai milik hampar pasir putih kenal kabupaten gunung kidul yogyakarta milik pandang pantai cantik pantai beri uni sendiri pantai pulau karang jadi daya tarik utama wisatawan lokal mancanegara pulau karang wisatawan nikmat indah pantai sangat tawan pantai cantik belah timur pantai baron kurang lebih jarak 1 km tepat desa madang camat tanjungsari kabupaten gunung kidul yogyakarta pantai kukup satu baris pantai baron pantai krakal pantai sundak pantai panjang pantaipantai jarak kota jogja pantai 40 km sedang jarak kota wonosari 25 km
153,154,Pantai Ngrawe (Mesra),"Kabupaten Gunungkidul jadi salah satu wilayah di Yogyakarta dengan koleksi pantai terbanyak. Tak terhitung jumlah pantai yang ada di sepanjang pesisir selatannya. Ada yang tetap alami, ada juga yang sengaja mendapat sentuhan agar lebih apik. Salah satunya adalah Pantai Ngrawe yang terletak di Kemadang, Gunungkidul. Sebagai pantai wisata, pantai yang juga terkenal dengan Pantai Mesra ini populer berkat kekuatan media sosial. Sementara pantai lainnya menawarkan keindahan alami, Pantai Ngrawe justru menyajikan konsep â€œtamanâ€ yang tidak biasa. Tertarik untuk mencoba berwisata di taman pinggir pantai? Pantai ini bisa jadi pilihan yang tepat!",Bahari,Yogyakarta,10000,4.5,"{'lat': -8.1333389, 'lng': 110.5537405}",-813.334,1.105.537,"['pantai', 'ngrawe', 'gunungkidul']",kabupaten gunungkidul jadi salah satu wilayah yogyakarta koleksi pantai banyak tak hitung jumlah pantai panjang pesisir selatan tetap alami sengaja sentuh lebih apik salah satu pantai ngrawe letak madang gunungkidul bagai pantai wisata pantai kenal pantai mesra populer berkat kuat media sosial pantai tawar indah alami pantai ngrawe justru saji konsep taman biasa tarik coba wisata taman pinggir pantai pantai jadi pilih tepat
154,155,Pantai Ngobaran,"Pantai Ngobaran merupakan salah satu tempat wisata alam yang terletak di gugusan laut pantai selatan tepatnya di Desa Kanigoro, kecamatan Saptosari Kabupaten Gunungkidul Daerah Istimewa Yogyakarta 2 km dari pantai Ngrenehan.\nPantai ini sangat indah jika air surut maka tampaklah kolam kolam kecil yang terbentuk dari karang karang yang tertutp oleh alga (rumput laut yang hijau sebagai bahan baku kosmetik) dan terdapat banyak biota laut lainnya yang mungkin terjebak di kolam karang tersebut. Hal inilah yang menopanng kehidupan nelayan darat yakni para nelayan yang tidak memerlukan kapal atau perahu untuk mendapatkan hasil laut cukup beraktivitas dipinggir pantai. Biota laut yang sering di dapat adalah Lobster, landak laut, kerang-kerangan, bintang laut dan rumput laut itu sendiri tentunya .",Bahari,Yogyakarta,5000,4.6,"{'lat': -8.1184844, 'lng': 110.5028785}",-811.848,1.105.029,"['laut', 'karang', 'kolam']",pantai ngobaran rupa salah satu tempat wisata alam letak gugus laut pantai selatan tepat desa kanigoro camat saptosari kabupaten gunungkidul daerah istimewa yogyakarta 2 km pantai ngrenehannpantai sangat indah air surut tampak kolam kolam kecil bentuk karang karang tertutp alga rumput laut hijau bagai bahan baku kosmetik banyak biota laut mungkin jebak kolam karang sebut menopanng hidup nelayan darat nelayan perlu kapal perahu hasil laut cukup aktivitas pinggir pantai biota laut sering lobster landak laut kerangkerangan bintang laut rumput laut sendiri
155,156,Pantai Pulang Sawal,"Pantai Pulang Sawal yang ada di Kecamatan Tepus bisa dicoba. Wisatawan lebih akrab dengan nama Indrayanti untuk merujuk pantai ini. Tidak hanya pengunjung lokal, wisatawan mancanegara pun terpikat dengan pesonanya.",Bahari,Yogyakarta,10000,4.5,"{'lat': -8.1506589, 'lng': 110.6126311}",-815.066,1.106.126,"['sawal', 'rujuk', 'pikat']",pantai pulang sawal camat tepus coba wisatawan lebih akrab nama indrayanti rujuk pantai unjung lokal wisatawan mancanegara pikat pesona
156,157,Pantai Baron,"Pantai Baron adalah salah satu objek wisata berupa pantai yang terletak di Desa Kemadang, Kecamatan Tanjungsari, Kabupaten Gunungkidul. Lokasi Pantai Baron dapat ditempuh 40 km daeri pusat kota Yogyakarta. Asal mula nama Pantai Baron berasal dari nama seorang bangsawan asal Belanda yang bernama Baron Skeber. Bangsawan tersebut pernah mendaratkan kapalnya di pantai selatan tepatnya di pantai yang saat ini terkenal dengan sebutan Pantai Baron. Jalan menuju objek wisata Pantai Baron cukup baik untuk dilalui kendaraan pribadi, sepeda motor dan bus.Objek wisata Pantai Baron merupakan pantai yang membentuk cekungan. Seperti pantai lainnya, di Pantai Baron tersedia aneka ikan laut beserta olahannya. Ikan yang biasanya dijual di Pantai Baron adalah udang windu, kakap, bawal putih dan tongkol. Pantai Baron memiliki fasilitas berupa tempat pelelangan ikan, wahana permainan anak-anak, perahu bermesin, dan toko cenderamata. Buah sirkaya, pisang tanduk, sirsak, dan berbagai macam cenderamata yang terbuat dari kerang laut. Cenderamata berbahan kerang yang banyak dijual di Pantai Baron adalah bros, tirai kerang, lampu hias, cermin berhias karang, figura, dan aneka karakter hewan yang juga terbuat dari kerang laut.Upacara sedekah laut adalah upacara yang masih sering dilakukan oleh masyarakat Gunungkidul. Pantai Baron adalah salah satu tempat untuk menyelenggarakan upacara sedekah laut tersebut. Upacara sedekah laut diselenggarakan setiap tanggal satu Syuro dalam penanggalan Jawa. Upacara sedekah laut dilakukan sebagai ungkapan rasa syukur penduduk setempat atas melimpahnya tangkapan ikan di Pantai Baron. Awalnya, sebagaian besar penduduk di sekitar Pantai Baron bukanlah nelayan melainkan petani yang mengolah kebun. Suatu ketika ada seseorang yang memulai menangkap ikan di pinggiran pantai dan mendapatkan banyak ikan, kemudian banyak penduduk yang mengikuti orang tersebut untuk menangkap ikan. Semakin lama, ikan di pinggir pantai semakin sedikit kemudian penduduk mencoba menangkap ikan ketengah laut menggunakan rakit kayu. Adanya kapal di pantai ini karena suatu ketika terjadi tragedi nelayan yang saat menangkap ikan di tengah laut digigit oleh ikan hiu maka kabar ini pun tersiar di mana-mana dan menjadikan pemerintah menyumbangkan perahu untuk nelayan Pantai Baron.Keunikan Pantai Baron adalah adanya sunga bawah tanah yang mengalir cukup deras ke arah lautan. Sungai bawah tanah tersebut mengalir ke arah laut dan membentuk sebuah sungai. Uniknya sungai bawah tanah yang ada di Pantai Baron adalah rasa airnya yang tawar meskipun berada sangat dekat dengan laut. Pengunjung yang tidak berani bermain dan berenang di laut dapat bermain air dan berenang dialiran sungai bawah tanah tersebut. Pemandangan lain yang ada di Pantai Baron adalah sebuah bukit yang berada di sekitar pantai. Pengunjung dapat menikmati keindahan pantai dari atas bukit tersebut.",Bahari,Yogyakarta,10000,4.4,"{'lat': -8.1288246, 'lng': 110.5487763}",-812.882,1.105.488,"['baron', 'pantai', 'ikan']",pantai baron salah satu objek wisata upa pantai letak desa madang camat tanjungsari kabupaten gunungkidul lokasi pantai baron tempuh 40 km daeri pusat kota yogyakarta asal mula nama pantai baron asal nama orang bangsawan asal belanda nama baron skeber bangsawan sebut pernah darat kapal pantai selatan tepat pantai kenal sebut pantai baron jalan tuju objek wisata pantai baron cukup baik lalu kendara pribadi sepeda motor busobjek wisata pantai baron rupa pantai bentuk cekung pantai pantai baron sedia aneka ikan laut olah ikan biasa jual pantai baron udang windu kakap bawal putih tongkol pantai baron milik fasilitas upa tempat lelang ikan wahana main anakanak perahu mesin toko cenderamata buah sirkaya pisang tanduk sirsak bagai macam cenderamata buat kerang laut cenderamata bahan kerang banyak jual pantai baron bros tirai kerang lampu hias cermin hias karang figura aneka karakter hewan buat kerang lautupacara sedekah laut upacara sering laku masyarakat gunungkidul pantai baron salah satu tempat selenggara upacara sedekah laut sebut upacara sedekah laut selenggara tiap tanggal satu syuro tanggal jawa upacara sedekah laut laku bagai ungkap rasa syukur duduk tempat atas limpah tangkap ikan pantai baron awal bagai besar duduk pantai baron bukan nelayan tani olah kebun suatu orang mulai tangkap ikan pinggir pantai banyak ikan kemudian banyak duduk ikut orang sebut tangkap ikan makin lama ikan pinggir pantai makin sedikit kemudian duduk coba tangkap ikan tengah laut rakit kayu kapal pantai suatu jadi tragedi nelayan tangkap ikan tengah laut gigit ikan hiu kabar siar manamana jadi perintah sumbang perahu nelayan pantai baronkeunikan pantai baron sunga bawah tanah alir cukup deras arah laut sungai bawah tanah sebut alir arah laut bentuk buah sungai unik sungai bawah tanah pantai baron rasa air tawar meski sangat dekat laut unjung berani main renang laut main air renang alir sungai bawah tanah sebut pandang pantai baron buah bukit pantai unjung nikmat indah pantai atas bukit sebut
157,158,Pantai Pok Tunggal,"Pantai Pok Tunggal atau biasa disebut ""the hidden paradise"" (surga yang tersembunyi) adalah salah satu objek wisata yang ada di Yogyakarta tepatnya di Desa Tepus, Tepus, Gunung Kidul, Yogyakarta. Jika dihitung dari kota, maka jarak tempuhnya sejauh 80 km atau sekitar 2 jam perjalanan.\nNama Pantai Pok Tunggal diambil karena dipantai tersebut terdapat sebuah pohon duras tua yang berdiri kokoh hingga saat ini. Pantai ini dikelilingi oleh tebing perbukitan karst. Terdapat tebing-tebing karang yang ditumbuhi oleh pepohonan yang lebat dan didalamnya dihuni oleh kera-kera yang jinak. Uniknya, pantai ini memiliki aliran sungai air tawar dibawah tanah yang menjadi sumber kehidupan bagi masyarakat sekitar pantai. Layaknya pantai selatan lainnya, Pantai Pok Tunggal memiliki pasir putih yang halus dan membentang sepanjang pantai. Sampai saat ini Pantai Pok Tunggal masih terjaga kebersihan dan kealamiannya.\nPantai ini sangat ramai dikunjungi baik saat liburan maupun saat hari biasa. Terdapat banyak sekali aktivitas-aktivitas yang ditawarkan di Pantai Pok Tunggal, seperti diving, snorkeling, berenang, berkemah, berfoto di spot-spot foto yang indah, hingga aktivitas ekstrem seperti rock climbing.",Bahari,Yogyakarta,10000,4.5,"{'lat': -8.1554468, 'lng': 110.6217582}",-815.545,1.106.218,"['pantai', 'pok', 'tunggal']",pantai pok tunggal biasa sebut the hidden paradise surga sembunyi salah satu objek wisata yogyakarta tepat desa tepus tepus gunung kidul yogyakarta hitung kota jarak tempuh jauh 80 km 2 jam perjalanannnama pantai pok tunggal ambil pantai sebut buah pohon duras tua diri kokoh hingga pantai keliling tebing bukit karst tebingtebing karang tumbuh pohon lebat huni kerakera jinak unik pantai milik alir sungai air tawar bawah tanah jadi sumber hidup masyarakat pantai layak pantai selatan pantai pok tunggal milik pasir putih halus bentang panjang pantai pantai pok tunggal jaga bersih kealamiannyanpantai sangat ramai kunjung baik libur maupun hari biasa banyak sekali aktivitasaktivitas tawar pantai pok tunggal diving snorkeling renang kemah foto spotspot foto indah hingga aktivitas ekstrem rock climbing
158,159,Hutan Pinus Asri,"Hampir semua kawasan di daerah Dlingo dan sekitarnya banyak ditumbuhi pohon pinus. Salah satunya adalah kawasan Hutan Pinus Asri yang ada di Dusun Karangasem. Karena keindahannya, tak heran jika banyak wisatawan datang untuk berfoto. Udara sejuk berkolaborasi dengan jajaran pohon pinus nan indah. Jika diperhatikan, pemandangan pohon pinus ini terlihat seperti pemandangan di Northwest Pacific. Apalagi, kabut tipis di pagi hari menyelimuti dengan tenangnya.",Cagar Alam,Yogyakarta,2500,4.5,"{'lat': -7.9209209, 'lng': 110.4355651}",-792.092,1.104.356,"['pinus', 'pohon', 'limut']",hampir semua kawasan daerah dlingo banyak tumbuh pohon pinus salah satu kawasan hutan pinus asri dusun karangasem indah tak heran banyak wisatawan datang foto udara sejuk kolaborasi jajar pohon pinus nan indah perhati pandang pohon pinus lihat pandang northwest pacific kabut tipis pagi hari limut tenang
159,160,Pasar Kebon Empring Bintaran,"Pasar Kebon Empring merupakan salah satu objek wisata di Kecamatan Piyungan yang menawarkan kuliner tradisional seperti sego atau nasi wader, jangan lombok, sego lele, sego welut, sego wiwit, tengkleng, sego mentel, geblek hingga dawet batok dan seruni. Harga yang ditawarkan relatif murah, mulai dari Rp3.000 sampai Rp17.000. Pasar Kebon Pring mulai dibuka untuk kunjungan wisatawan pada 17 Mei 2018. Dinamakan Pasar Kebon Empring karena hampir sekeliling objek wisata tersebut adalah pohon bambu atau empring dalam bahasa jawa. Lokasi tersebut mulai menjadi objek wisata awalnya karena banyak orang yang berswafoto di jembatan Kali Gawe dalam lokasi pasar Kebon Empring. Setelah jembatan Kali Gawe diresmikan pada Februari 2018, empat bulan kemudian warga setempat memanfaatkannya dan mengembangkan menjadi lokasi wisata dengan menambah sarana dan prasarana penunjang wisata seperti taman, destinasi swafoto, bale di atas Kali Gawe.",Pusat Perbelanjaan,Yogyakarta,0,4.4,"{'lat': -7.836320499999998, 'lng': 110.4575806}",-783.632,1.104.576,"['sego', 'empring', 'kebon']",pasar kebon empring rupa salah satu objek wisata camat piyungan tawar kuliner tradisional sego nasi wader jangan lombok sego lele sego welut sego wiwit tengkleng sego tel geblek hingga dawet batok seruni harga tawar relatif murah mulai rp3000 rp17000 pasar kebon pring mulai buka kunjung wisatawan 17 mei 2018 nama pasar kebon empring hampir keliling objek wisata sebut pohon bambu empring bahasa jawa lokasi sebut mulai jadi objek wisata awal banyak orang berswafoto jembatan kali gawe lokasi pasar kebon empring jembatan kali gawe resmi februari 2018 empat bulan kemudian warga tempat manfaat kembang jadi lokasi wisata tambah sarana prasarana tunjang wisata taman destinasi swafoto bale atas kali gawe
